Number,Word,Rating
7435,retaliated,15

7436,artillery,4

7437,broadcast,1

7438,propaganda,5

7439,loudspeakers,5

7440,lull,3

7441,ruled,2

7442,principal,4

7443,perfectly,2

7444,proper,1

7445,access,1

7446,purpose,2

7447,subsequently,19

7448,defence,5

7449,criminal,1

7450,proceedings,9

7451,fundamental,8

7452,curling,1

7453,represented,5

7454,appeal,7

7455,phyo,1

7456,disappointed,6

7457,reassured,11

7458,information,2

7459,metropolitan,2

7460,anxious,4

7461,scrutiny,13

7462,determined,3

7463,ongoing,6

7464,proceedings,2

7465,contacted,2

7466,metropolitan,1

7467,responsible,2

7468,policing,1

7469,statement,1

7470,awaiting,5

7471,response,1

7472,due,1

7473,deliver,3

7474,decision,4

7475,challenging,11

7476,issue,1

7477,article,2

7478,brexit,1

7479,consultation,15

7480,parliament,4

7481,headed,6

7482,ceremony,7

7483,aga,1

7484,troops,2

7485,region,1

7486,response,5

7487,arriving,1

7488,duty,2

7489,government,2

7490,provide,2

7491,security,4

7492,direction,2

7493,outgoing,6

7494,authorised,15

7495,intervention,17

7496,annexed,20

7497,social,1

7498,assembly,6

7499,protests,3

7500,recent,1

7501,allege,10

7502,violations,11

7503,electoral,6

7504,electoral,5

7505,commission,3

7506,crackdown,12

7507,organisation,2

7508,campesino,5

7509,delay,1

7510,reformed,7

7511,constitution,6

7512,accused,1

7513,conspiring,16

7514,corruptly,9

7515,divert,7

7516,denies,2

7517,misconduct,15

7518,alleged,6

7519,commits,2

7520,suicide,4

7521,crew,1

7522,roanoke,1

7523,suspect,1

7524,manhunt,15

7525,authorities,3

7526,conducting,3

7527,interview,1

7528,gunman,2

7529,approximately,10

7530,under-represented,17

7531,education,1

7532,suffering,4

7533,regional,1

7534,economic,3

7535,downturn,11

7536,amongst,5

7537,violence,3

7538,resolved,6

7539,televised,2

7540,broadcast,4

7541,previously,5

7542,sectarian,18

7543,violence,3

7544,resulted,1

7545,thousand,1

7546,hungarian,1

7547,lorry,5

7548,articles,1

7549,austria,1

7550,portal,2

7551,foreign,5

7552,suspicion,13

7553,smuggling,20

7554,prohibits,19

7555,unauthorized,18

7556,jeopardize,20

7557,cited,4

7558,spokesperson,9

7559,portillo,1

7560,involved,1

7561,preferred,7

7562,solution,3

7563,legal,1

7564,impose,8

7565,portillo,1

7566,impugned,20

7567,explosion,6

7568,hunt,3

7569,responsible,3

7570,authorities,3

7571,searching,1

7572,backpack,6

7573,pipe-bomb,5

7574,exploded,8

7575,erawan,1

7576,shrine,1

7577,bethany,1

7578,intensive,13

7579,declared,8

7580,bethany,1

7581,waited,1

7582,arrival,1

7583,meghalaya,2

7584,minister,1

7585,shanmuganathan,2

7586,announcing,5

7587,government,1

7588,declare,4

7589,mourning,14

7590,tweeted,8

7591,inspiration,12

7592,generation,8

7593,presidential,2

7594,completed,1

7595,challenges,5

7596,debate,3

7597,exclusion,11

7598,candidate,1

7599,commissioner,9

7600,revenue,2

7601,filed,1

7602,complaint,3

7603,federal,1

7604,election,1

7605,challenge,2

7606,exclusion,8

7607,republican,1

7608,presidential,2

7609,debate,5

7610,claims,2

7611,everson,1

7612,criteria,14

7613,established,10

7614,debates,4

7615,candidates,2

7616,criteria,3

7617,consistently,17

7618,recognized,8

7619,opinion,2

7620,polls,2

7621,prime-time,6

7622,features,2

7623,average,1

7624,polling,2

7625,percentage,3

7626,participate,4

7627,separate,1

7628,debate,1

7629,complaint,4

7630,everson,1

7631,urges,3

7632,compel,6

7633,tier,4

7634,participant,4

7635,argues,2

7636,violation,4

7637,debates,1

7638,candidate,2

7639,criteria,2

7640,pre-existing,9

7641,polling,1

7642,threshold,11

7643,consistently,6

7644,recognized,6

7645,brexit,7

7646,market,1

7647,membership,1

7648,announced,4

7649,governments,1

7650,proceed,5

7651,brexit,2

7652,stated,1

7653,government,1

7654,seek,1

7655,instead,3

7656,seek,3

7657,trade,1

7658,relationship,2

7659,government,1

7660,seek,1

7661,access,4

7662,retaining,19

7663,formal,1

7664,membership,1

7665,stressed,8

7666,friendliness,7

7667,eu,1

7668,immigration,16

7669,require,1

7670,bound,9

7671,decisions,4

7672,european,1

7673,court,1

7674,justice,2

7675,preventing,3

7676,gaining,1

7677,nomination,13

7678,intends,3

7679,focus,3

7680,campaign,8

7681,protecting,1

7682,prestige,16

7683,hampshire,1

7684,primary,2

7685,caucus,6

7686,legacy,8

7687,combating,8

7688,correctness,1

7689,emphasizing,12

7690,relations,1

7691,political,1

7692,corruption,8

7693,paperwork,4

7694,federal,1

7695,officially,1

7696,presidential,3

7697,likewise,6

7698,rape-accused,4

7699,asylum,10

7700,controversial,18

7701,political,1

7702,asylum,8

7703,shalygina,1

7704,falsely,2

7705,accused,4

7706,criminal,1

7707,rape,1

7708,presidential,1

7709,spokesperson,13

7710,dmitry,1

7711,echoed,10

7712,troops,3

7713,threat,3

7714,threaten,12

7715,especially,3

7716,concerns,4

7717,military,1

7718,presence,4

7719,borders,1

7720,ties,2

7721,strained,14

7722,expelled,8

7723,diplomats,8

7724,accused,3

7725,espionage,20

7726,sanctioned,14

7727,intelligence,4

7728,response,1

7729,hacked,11

7730,servers,1

7731,republican,2

7732,presidential,1

7733,president-elect,2

7734,szydo,3

7735,poland,1

7736,suffered,8

7737,decline,8

7738,opinions,1

7739,showy,2

7740,profundities,20

7741,profoundly,4

7742,incoherent,13

7743,decision,1

7744,wave,1

7745,court,1

7746,plaza,1

7747,demonstrators,14

7748,court,1

7749,chanted,6

7750,legalise,14

7751,marriage,1

7752,responded,3

7753,decision,1

7754,uncertain,5

7755,union,1

7756,introduced,1

7757,profile,2

7758,victory,2

7759,zuckerberg,1

7760,community,5

7761,recognized,12

7762,argues,5

7763,exclusion,14

7764,violates,5

7765,federal,1

7766,regulations,2

7767,debate,3

7768,structure,2

7769,debates,1

7770,promote,1

7771,advance,1

7772,candidate,2

7773,pre-established,6

7774,objective,3

7775,criteria,8

7776,determine,2

7777,candidates,1

7778,participate,2

7779,debate,1

7780,commissioner,3

7781,irs,1

7782,administration,5

7783,departure,5

7784,cabinet,2

7785,governor,1

7786,consulting,4

7787,firm,1

7788,alliantgroup,11

7789,announced,3

7790,candidacy,11

7791,outlined,3

7792,pillars,4

7793,campaign,1

7794,amnesty,13

7795,immigrants,6

7796,reinstatement,17

7797,draft,3

7798,presidential,1

7799,reform,1

7800,deficit,10

7801,corporate,2

7802,responsibility,1

7803,shrine,15

7804,attraction,5

7805,including,2

7806,foreigners,6

7807,reported,2

7808,upwards,2

7809,injured,1

7810,blast,2

7811,occurred,2

7812,approximately,11

7813,bangkok,1

7814,flooded,7

7815,pedestrian,17

7816,authorities,3

7817,suspect,3

7818,assisted,1

7819,unrest,8

7820,explosion,6

7821,baht,3

7822,defence,2

7823,reuters,2

7824,deliberate,17

7825,economy,2

7826,tourism,1

7827,authorities,1

7828,insurgents,15

7829,provinces,3

7830,wikinews,1

7831,candidate,1

7832,commissioner,1

7833,revenue,2

7834,wikinews,1

7835,campaign,7

7836,republican,1

7837,nomination,6

7838,amazonas,1

7839,prison,1

7840,riot,5

7841,inmates,6

7842,whom,1

7843,beheaded,19

7844,dismembered,20

7845,roraima,2

7846,riot,1

7847,disembowelled,20

7848,wake,1

7849,riots,3

7850,reuters,1

7851,cooperation,1

7852,federal,3

7853,house,1

7854,violent,3

7855,convicts,7

7856,intelligence,3

7857,counter,2

7858,influence,4

7859,inmates,4

7860,temer,1

7861,announced,1

7862,brazilian,1

7863,budget,2

7864,activists,4

7865,skeptical,19

7866,basically,6

7867,colonies,14

7868,diet,1

7869,afterwards,4

7870,infected,8

7871,data,1

7872,so-called,5

7873,survival,3

7874,analysis,9

7875,measured,2

7876,ros-concentration,10

7877,ingested,14

7878,spectrophotometer,18

7879,chemicals,2

7880,emission,12

7881,wave-length,5

7882,detrimental,17

7883,ros,2

7884,spores,7

7885,concentrations,6

7886,ros,1

7887,spores,3

7888,plated,3

7889,petridishes,20

7890,agar-solution,12

7891,fungus,8

7892,tumblr,1

7893,tweeted,10

7894,hashtag,11

7895,projected,8

7896,decision,1

7897,palestinian,4

7898,prisoner,1

7899,released,4

7900,palestinian,2

7901,islamic,1

7902,jihad,1

7903,movement,1

7904,media,1

7905,adnan,1

7906,ceased,11

7907,achieving,7

7908,agreement,1

7909,entailing,15

7910,administrative,6

7911,detention,10

7912,lasted,1

7913,mortal,8

7914,severe,2

7915,deterioration,19

7916,hospitalize,8

7917,released,1

7918,yesterdays,1

7919,ruled,1

7920,membership,2

7921,customs,1

7922,union,1

7923,prevented,1

7924,negotiating,20

7925,deals,1

7926,theresa,1

7927,contributions,10

7928,budget,1

7929,cease,10

7930,contributions,7

7931,pan-european,4

7932,schemes,7

7933,vast,3

7934,contributions,3

7935,abroad,3

7936,guarantee,10

7937,sought,2

7938,reciprocity,18

7939,exiting,6

7940,echoed,7

7941,parliament,5

7942,parliament,1

7943,economy,5

7944,unemployment,12

7945,remains,1

7946,steady,3

7947,bureau,3

7948,statistics,2

7949,growth,1

7950,averaged,5

7951,continuing,1

7952,trend,6

7953,steady,6

7954,employment,2

7955,economy,2

7956,statistics,3

7957,unemployment,1

7958,remained,1

7959,unchanged,1

7960,chief,2

7961,economist,10

7962,economics,1

7963,data,1

7964,analysis,7

7965,firm,1

7966,pace,2

7967,trending,6

7968,earnings,3

7969,rose,1

7970,rebound,16

7971,stalled,10

7972,wages,2

7973,federal,1

7974,annual,3

7975,wage,1

7976,underlying,16

7977,inflation,15

7978,border,1

7979,migrants,16

7980,syria,1

7981,biologist,6

7982,wikinews,1

7983,self-medicating,8

7984,ants,1

7985,helsinki,1

7986,adaptations,18

7987,evolved,5

7988,extreme,1

7989,parasite,14

7990,experience,1

7991,recently-accepted,2

7992,evolution,6

7993,colleagues,7

7994,ants,1

7995,appearing,1

7996,self-medicate,6

7997,documented,7

7998,formica,1

7999,fusca,2

8000,ant,1

8001,species,1

8002,thousand-strong,4

8003,colonies,5

8004,aphid,8

8005,honeydew,2

8006,nests,2

8007,stumps,6

8008,foraging,12

8009,spotted,6

8010,ants,1

8011,bassiana,1

8012,fungus,7

8013,troops,2

8014,threat,4

8015,yesterday,1

8016,indicated,8

8017,threat,4

8018,deployment,20

8019,operation,1

8020,resolve,4

8021,quarter,4

8022,troops,1

8023,earmarked,18

8024,humvees,11

8025,based,1

8026,aga,2

8027,macierewicz,1

8028,scheduled,7

8029,ceremonially,19

8030,tomorrow,1

8031,deployment,7

8032,vehicles,1

8033,paladin,1

8034,artillery,16

8035,deployment,6

8036,justice,1

8037,state-run,6

8038,outlet,3

8039,agncia,1

8040,riot,11

8041,continued,1

8042,security,1

8043,quelled,20

8044,riot,2

8045,presse,1

8046,janeiro,2

8047,gang,2

8048,primeiro,3

8049,vermelho,1

8050,riots,1

8051,participants,4

8052,participants,3

8053,housed,4

8054,separate,3

8055,prison,2

8056,ringleaders,20

8057,captured,7

8058,facilities,9

8059,riots,1

8060,overcrowding,19

8061,contributed,7

8062,riot,1

8063,department,1

8064,alcauz,2

8065,inmates,9

8066,capacity,4

8067,bundesliga,4

8068,titles,2

8069,dfb-pokal,1

8070,titles,3

8071,scored,2

8072,winning,1

8073,goal,1

8074,league,5

8075,bayerns,1

8076,arch,2

8077,rivals,3

8078,signing,2

8079,contract,4

8080,playing,1

8081,club,1

8082,munich,1

8083,continue,2

8084,trophies,15

8085,announced,5

8086,signings,6

8087,hoffenheim,2

8088,squad,7

8089,internationals,7

8090,penned,16

8091,respectively,15

8092,bianchi,1

8093,circuit,2

8094,sarthe,2

8095,held,2

8096,condolences,20

8097,marussia,2

8098,mate,1

8099,tweeted,8

8100,describe,1

8101,pleasure,3

8102,portrait,9

8103,president,1

8104,missile,1

8105,former,1

8106,collapsing,20

8107,delivering,11

8108,speech,1

8109,livable,2

8110,institute,1

8111,meghalaya,1

8112,wrapped,12

8113,cocoon,16

8114,barbed,10

8115,following,1

8116,chopped,4

8117,lobe,2

8118,nude,4

8119,labelling,5

8120,segregation,19

8121,returning,1

8122,pavlensky,3

8123,slaughter,19

8124,especially,2

8125,slaughter,7

8126,desired,1

8127,oksana,1

8128,liable,11

8129,sentenced,5

8130,guilty,8

8131,fined,1

8132,vehicle,1

8133,handicapped,11

8134,petrer,1

8135,license,5

8136,fined,1

8137,posting,1

8138,photograph,1

8139,vehicle,2

8140,reserved,4

8141,disabled/handicapped,4

8142,eventually,8

8143,incidents,11

8144,anger,1

8145,fore,10

8146,dismissed,11

8147,appeared,2

8148,captured,7

8149,afterwards,6

8150,dozens,1

8151,lorry,5

8152,articles,1

8153,portal,1

8154,austria.svg,1

8155,parndorf,3

8156,lorry,7

8157,estimated,8

8158,decomposing,10

8159,corpses,6

8160,apparently,8

8161,abandoned,11

8162,lorry,5

8163,roadworkers,5

8164,spotted,3

8165,vehicle,1

8166,yesterday,1

8167,alerted,3

8168,responding,5

8169,corpses,5

8170,researchers,3

8171,amygdala,18

8172,hunting,1

8173,biting,2

8174,jawed,3

8175,vertebrates,14

8176,experiments,5

8177,funded,2

8178,organizations,6

8179,inspired,4

8180,comparisons,1

8181,research,1

8182,zombies,9

8183,especially,1

8184,behavior,2

8185,pronounced,11

8186,subjects,1

8187,mice,2

8188,stimulating,11

8189,predatory,12

8190,specifically,5

8191,aggressive,8

8192,laser,1

8193,resembled,11

8194,motorway,2

8195,collapse,4

8196,indicated,4

8197,charged,1

8198,collapse,4

8199,pedestrian,14

8200,motorway,1

8201,counted,1

8202,spores,17

8203,reliable,10

8204,reliable,7

8205,colonies,12

8206,containing,1

8207,conducted,9

8208,experiment,3

8209,blind,3

8210,experimenter,8

8211,treatment,1

8212,impossible,1

8213,influence,8

8214,bias,8

8215,proof,2

8216,species,5

8217,extrapolate,20

8218,ants,1

8219,lead,1

8220,fungus,7

8221,slovak,4

8222,hyza,2

8223,previously,4

8224,wikinews,2

8225,lorry,8

8226,changed,1

8227,roughly,6

8228,exported,10

8229,bears,2

8230,hungarian,1

8231,features,5

8232,branding,7

8233,including,2

8234,discovery,2

8235,removed,1

8236,graphic,7

8237,homepage,2

8238,featuring,2

8239,stowaways,18

8240,inspected,5

8241,customs,4

8242,stowaways,9

8243,appeared,2

8244,alongside,3

8245,imigranti,12

8246,migrants,7

8247,lorry,2

8248,braunau,2

8249,refused,2

8250,arrested,1

8251,chase,1

8252,hospitalised,10

8253,severe,2

8254,dehydration,19

8255,served,3

8256,commissioner,6

8257,internal,1

8258,revenue,5

8259,administrative,10

8260,administration,5

8261,departure,14

8262,briefly,4

8263,cabinet,8

8264,consulting,8

8265,alliantgroup,8

8266,announced,3

8267,candidacy,14

8268,outlined,5

8269,pillars,7

8270,campaign,3

8271,amnesty,13

8272,illegal,1

8273,immigrants,11

8274,reinstatement,20

8275,draft,5

8276,deficit,7

8277,responsibility,1

8278,excluded,5

8279,presidential,2

8280,debate,2

8281,excluded,4

8282,polls,1

8283,appointed,15

8284,position,2

8285,choe,1

8286,involved,6

8287,talks,1

8288,koreas,1

8289,attended,3

8290,kaesong,2

8291,industrial,3

8292,joint,1

8293,venture,9

8294,unification,6

8295,reuters,4

8296,monitoring,12

8297,publicly,4

8298,executions,14

8299,officials,1

8300,including,1

8301,forestry,10

8302,mentioned,4

8303,referring,5

8304,yonhap,2

8305,attributed,15

8306,roughly,4

8307,executions,7

8308,troops,1

8309,rotate,6

8310,region,3

8311,planned,1

8312,host,6

8313,nations,1

8314,estonia,2

8315,latvia,2

8316,lithuania,2

8317,romania,1

8318,bulgaria,1

8319,hungary,1

8320,rotation,1

8321,treaty,12

8322,preventing,5

8323,permanent,1

8324,deployment,18

8325,territory,11

8326,deputy,1

8327,foreign,1

8328,incoming,2

8329,vehicles,1

8330,factor,1

8331,destabilising,19

8332,presence,1

8333,assets,2

8334,threatens,6

8335,security,1

8336,putin,1

8337,administration,6

8338,described,1

8339,deployment,3

8340,threat,2

8341,relations,1

8342,strained,11

8343,annexation,20

8344,crimea,3

8345,increasing,1

8346,presence,2

8347,kalingrad,2

8348,enclave,7

8349,territory,2

8350,lithuania,1

8351,nuclear-capable,4

8352,iskander,2

8353,missiles,1

8354,anti-ship,1

8355,bastion,2

8356,equipment,1

8357,considered,1

8358,mannings,2

8359,chelsea,1

8360,exposed,7

8361,serious,1

8362,abuses,6

8363,executive,1
